"","document.id","styles.id","styles.trim","styles.drivewheels","styles.doors","categories.market","categories.epaclass","categories.vehiclesize","categories.bodytype","categories.vehiclestyle","categories.vehicletype","engine.cylinder","engine.displacement","engine.horsepower","engine.rpm.hp","engine.torque","engine.rpm.tq"
"560",1,"200705965","L","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1497","106","6000","103","4200"
"561",1,"200482955","2.5L","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","5","2480","170","5700","177","4250"
"562",1,"200713848","1.8T","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1798","170","4800","184","1500"
"563",1,"200483023","2.5L PZEV","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Convertible","Car","5","2480","170","5700","177","4250"
"564",1,"101336014","Sport","front wheel drive","4","Performance","Compact Cars","Midsize","Car","Sedan","Car","4","1984","200","5100","207","1700"
"565",1,"101394744","2.5L","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","5","2480","170","5700","177","4250"
"566",1,"200431776","2.0L TDI","front wheel drive","2","Hatchback,Diesel","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1968","140","4000","236","1750"
"567",1,"200436003","TSI S","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1798","170","4500","200","1600"
"568",1,"200464113","S","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","210","4500","258","1500"
"569",1,"200751186","S","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","210","4500","258","1500"
"570",1,"200481648","TSI S","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4",NA,"170","4500","199","1600"
"571",1,"100481919","1.8T","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1781","180","5500","173","1950"
"572",1,"100924745","Base","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","200","5100","207","1800"
"573",1,"101162055","Base","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","200","5100","207","1800"
"574",1,"101336110","Base","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","200","5100","207","1800"
"575",1,"200435540","Base","front wheel drive","2","Hatchback,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1984","200","5100","207","1800"
"576",1,"100477660","GL","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1984","115","5200","122","2600"
"577",1,"100777997","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","150","5000","170","3750"
"578",1,"101008044","S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","170","5700","177","4250"
"579",1,"101201453","S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","5","2480","170","5700","177","4250"
"580",1,"101362264","Base","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1981","115","5200","125","4000"
"581",1,"101393729","Base","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1981","115","5200","125","4000"
"582",1,"200484347","S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1984","115","5200","125","4000"
"583",1,"200711753","S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1984","115","5200","125","4000"
"584",1,"401575137","1.4T S","front wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","1395","150","5000","184","1400"
"585",1,"101419958","Base","front wheel drive","4","Hybrid","Compact Cars","Midsize","Car","Sedan","Car","4","1395","170","5000","184","1000"
"586",1,"100347929","GL","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Convertible","Car","4","1984","115","5400","125","3200"
"587",1,"100489094","GL","front wheel drive","2","N/A","Mini Compact Cars","Compact","Car","Convertible","Car","4","1984","115","5400","125","3200"
"588",1,"100778133","2.5","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","5","2480","150","5000","170","3750"
"589",1,"200431135","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","5","2480","170","5700","177","4250"
"590",1,"200705163","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","1798","170","4800","184","1500"
"591",1,"101011896","S","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","5","2480","170","5700","177","4250"
"592",1,"101293763","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"593",1,"200435811","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"594",1,"200749527","SEL 4Motion","all wheel drive","4","Crossover","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1984","200","5100","207","1700"
"595",1,"100669343","T5","front wheel drive","2","Luxury","Compact Cars","Compact","Car","Convertible","Car","5","2521","218","5000","236","1500"
"596",1,"100890946","T5","front wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Convertible","Car","5","2521","227","5000","236","1500"
"597",1,"100552436","T5","all wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","5","2521","218","5000","236","1500"
"598",1,"101174773","2.4i","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","5","2435","168","6000","170","4400"
"599",1,"100278056","2.4","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","5","2435","168","6000","166","4500"
"600",1,"101213356","T6","all wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","6","2953","300","5600","325","2100"
"601",1,"101368762","T5","front wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","5","2521","250","5500","266","1800"
"602",1,"200482815","T6","all wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","6","2953","300","5600","325","2100"
"603",1,"100278279","2.9","front wheel drive","4","Luxury","Midsize Cars","Midsize","Car","Sedan","Car","6","2922","194","5200","207","3900"
"604",1,"101047453","3.2","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","Car","Wagon","Car","6","3192","235","6200","236","3200"
