"","document.id","styles.id","styles.trim","styles.drivewheels","styles.doors","categories.market","categories.epaclass","categories.vehiclesize","categories.bodytype","categories.vehiclestyle","categories.vehicletype","engine.cylinder","engine.displacement","engine.horsepower","engine.rpm.hp","engine.torque","engine.rpm.tq"
"189",1,"101404684","LX","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2356","185","6400","181","3900"
"190",1,"200487198","EX-L w/Navigation","front wheel drive","2","N/A","Compact Cars","Midsize","Car","Coupe","Car","4","2356","185","6400","181","3900"
"191",1,"200709377","EX-L V-6","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","6","3471","278","6200","252","4900"
"192",1,"200759701","LX","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2356","185","6400","181","3900"
"193",1,"200709440","EX-L","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","1993","196","6200",NA,NA
"194",1,"100467369","Value Package","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1668","115","6100","110","4500"
"195",1,"100653373","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"196",1,"100804546","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"197",1,"100933776","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"198",1,"101061057","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"199",1,"101209922","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"200",1,"101357795","DX","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","1799","140","6300","128","4300"
"201",1,"101213143","DX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","140","6500","128","4300"
"202",1,"200442558","LX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","140","6500","128","4300"
"203",1,"200498298","EX-L w/Navigation","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","143","6500","129","4300"
"204",1,"200714222","EX-L w/Navigation","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","143","6500","129","4300"
"205",1,"200731214","LX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1996","158","6500","138","4200"
"206",1,"100474925","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2354","160","6000","162","3600"
"207",1,"100650233","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2354","156","5900","160","3600"
"208",1,"100933613","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","166","5800","161","4200"
"209",1,"101077136","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","166","5800","161","4200"
"210",1,"101358288","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","180","6800","161","4400"
"211",1,"200436009","EX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","185","7000","163","4400"
"212",1,"200484877","EX-L w/Navigation","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","185","7000","163","4400"
"213",1,"200701070","LX","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2356","185","6400","181","3900"
"214",1,"101213144","Base","front wheel drive","2","Hatchback,Hybrid","Two Seaters","Compact","Car","2dr Hatchback","Car","4","1497","122","6000","128","1000"
"215",1,"100507156","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","160","5500","161","4500"
"216",1,"100890732","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","166","5800","161","4000"
"217",1,"101242798","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","166","5800","161","4000"
"218",1,"101367575","LX","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2354","166","5800","161","4000"
"219",1,"100692871","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","109","5800","105","4800"
"220",1,"100924408","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","109","5800","105","4800"
"221",1,"101061257","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","117","6600","106","4800"
"222",1,"101200427","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","117","6600","106","4800"
"223",1,"101370710","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","117","6600","106","4800"
"224",1,"101403464","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","117","6600","106","4800"
"225",1,"200429042","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1497","117","6600","106","4800"
"226",1,"200498132","LX","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1498","130","6600","114","4600"
"227",1,"200742364","EX-L","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1498","130","6600","114","4600"
"228",1,"200675652","LX","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1799","141","6500","127","4300"
"229",1,"101119958","LX","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1339","98","5800","123","1000"
"230",1,"200437626","Base","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1339","98","5800","123","1000"
"231",1,"200497238","EX","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1339","98","5800","123","1000"
"232",1,"100625407","LX","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3471","244","5750","240","5000"
"233",1,"101064475","LX","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3471","244","5750","240","5000"
"234",1,"101193252","LX","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3471","244","5750","240","5000"
"235",1,"200433269","EX","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3471","248","5700","250","4800"
"236",1,"200707732","EX","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3471","248","5700","250","4800"
"237",1,"100890754","RT","four wheel drive","4","N/A","Standard Pickup Trucks","Large","Truck","Crew Cab Pickup","Truck","6","3471","247","5750","245","4500"
"238",1,"200489100","Sport","four wheel drive","4","N/A","Standard Pickup Trucks","Large","Truck","Crew Cab Pickup","Truck","6","3471","250","5700","247","4300"
"239",1,"100478643","GLS","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1975","138","6000","136","4500"
"240",1,"100666326","GLS","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1975","138","6000","136","4500"
"241",1,"100913164","GLS","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1975","138","6000","136","4600"
"242",1,"101197477","Blue","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1975","138","6000","136","4600"
"243",1,"101286105","GLS","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1797","148","6500","131","4700"
"244",1,"101387214","GLS","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1797","148","6500","131","4700"
"245",1,"101426246","GLS","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1797","148","6500","131","4700"
"246",1,"200700040","SE","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1797","145","6500","130","4700"
"247",1,"200711259","SE","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1797","145","6500","130","4700"
"248",1,"200498784","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1999","173","6500","154","4700"
"249",1,"101216524","GLS","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2359","198","6300","184","4250"
"250",1,"200491188","GLS","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2359","190","6300","179","4250"
"251",1,"200485677","Sport 2.0T","front wheel drive","4","Performance","Large Cars","Midsize","Car","Sedan","Car","4","1998","245","6000","260","1350"
"252",1,"200463471","Base","front wheel drive","4","Hybrid","Large Cars","Midsize","Car","Sedan","Car","4","2359","199","5500","235",NA
"253",1,"100796734","GLS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1975","140","6000","136","4500"
"254",1,"100956053","GLS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1975","140","6000","136","4500"
"255",1,"101394994","GL","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","165","6200","146","4600"
"256",1,"101393259","Turbo","front wheel drive","3","Hatchback,Performance","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1591","201","6000","195","1750"
"257",1,"200497335","Turbo","front wheel drive","3","Hatchback,Performance","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1591","201","6000","195","1750"
"258",1,"101251003","Base","rear wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3498","303","6800","262","4800"
"259",1,"100943746","Base","rear wheel drive","4","Luxury","Midsize Cars","Midsize","Car","Sedan","Car","6","3498","306","6800","268","4800"
"260",1,"100507959","Base","rear wheel drive","4","Luxury,Performance","Large Cars","Midsize","Car","Sedan","Car","6","3498","280","6200","270","4800"
"261",1,"200486876","IPL","rear wheel drive","2","Factory Tuner,Luxury,High-Performance","Subcompact Cars","Midsize","Car","Coupe","Car","6","3696","348","7400","276","5200"
"262",1,"200698218","Base","rear wheel drive","4","Crossover,Luxury","Small Station Wagons","Midsize","SUV","4dr SUV","SUV","6","3696","325","7000","267","5200"
"263",1,"200462904","Sport","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2360","184","6250","171","4800"
"264",1,"101287563","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","158","6400","141","5000"
"265",1,"101400109","Sport","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","158","6400","141","5000"
"266",1,"200466216","Latitude","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","158","6400","141","5000"
"267",1,"100775894","Laredo","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3701","210","5200","235","4000"
"268",1,"101081441","Laredo","rear wheel drive","4","Crossover,Flex Fuel,Diesel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3701","210","5200","235","4000"
"269",1,"101341596","Laredo","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3604","290","6400","260","4800"
"270",1,"200459652","Laredo","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3604","290","6400","260","4800"
"271",1,"200701035","Laredo","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3604","290","6400","260","4800"
"272",1,"401589181","Laredo","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3604","290","6400","260","4800"
"273",1,"101085174","Sport","rear wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","6","3700","210","5200","235","4000"
"274",1,"200737288","Sport","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","158","6400","141","5000"
"275",1,"200676131","Sport","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1368","160","5500","184","2500"
"276",1,"101085330","X","four wheel drive","2","N/A","Sport Utility Vehicles","Compact","SUV","Convertible SUV","SUV","6","3778","202","5200","237","4000"
"277",1,"200438409","Sport","four wheel drive","2","N/A","Sport Utility Vehicles","Compact","SUV","Convertible SUV","SUV","6","3604","285","6400","260","4800"
"278",1,"200478375","Unlimited Sport RHD","four wheel drive","4","N/A","Sport Utility Vehicles","Midsize","SUV","Convertible SUV","SUV","6","3604","285","6400","260","4800"
"279",1,"200747765","Sport","four wheel drive","2","N/A","Sport Utility Vehicles","Compact","SUV","Convertible SUV","SUV","6","3604","285","6400","260","4800"
"280",1,"101148036","LX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","156","6200","144","4300"
"281",1,"101403454","LX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","156","6200","144","4300"
"282",1,"101404649","LX","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","156","6200","144","4300"
"283",1,"200425944","EX","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2359","200","6300","186","4250"
"284",1,"200419051","EX","front wheel drive","4","Hatchback","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1591","138","6300","123","4850"
"285",1,"100687470","LX","front wheel drive","4","N/A","Minivan","Midsize","Minivan","Passenger Minivan","Minivan","6","3778","242","6000","251","3500"
"286",1,"101386709","LX","front wheel drive","4","N/A","Minivan","Midsize","Minivan","Passenger Minivan","Minivan","6","3470","271","6300","248","4500"
"287",1,"101351639","Base","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1591","138","6300","123","4850"
"288",1,"200426349","!","front wheel drive","4","Performance","Small Station Wagons","Compact","Car","Wagon","Car","4","1999","164","6500","148","4800"
"289",1,"200487455","!","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1999","164","6200","151","4000"
"290",1,"200706813","Base","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1591","130","6300","118","4850"
"291",1,"100658867","EX","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1975","138","6000","136","4500"
"292",1,"101386719","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2359","176","6000","168","4000"
"293",1,"101286113","Base","front wheel drive","4","Hatchback,Luxury,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","142","4000"
"294",1,"101411349","Base","front wheel drive","4","Hatchback,Luxury,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","142","4000"
"295",1,"200437667","Base","front wheel drive","4","Hatchback,Luxury,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","142","4000"
"296",1,"200673684","Base","front wheel drive","4","Hatchback,Luxury,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","142","4000"
"297",1,"200706557","Base","front wheel drive","4","Hatchback,Luxury,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","142","4000"
"298",1,"200746207","Base","front wheel drive","4","Luxury,Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","200","5700",NA,NA
"299",1,"101038946","Base","rear wheel drive","4","Luxury","Subcompact Cars","Midsize","Car","Sedan","Car","6","2499","204","6400","185","4800"
"300",1,"101352065","Base","rear wheel drive","4","Luxury","Subcompact Cars","Midsize","Car","Sedan","Car","6","2499","204","6400","185","4800"
"301",1,"101413439","Base","rear wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Convertible","Car","6","2499","204","6400","185","4800"
"302",1,"200483421","Base","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Midsize","Car","Coupe","Car","6","3456","306","6400","277","4800"
"303",1,"100414195","Base","front wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3311","230","5600","242","3600"
"304",1,"100610390","Base","front wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3311","223","5600","238","3600"
"305",1,"101142322","Base","front wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3457","275","6200","257","4700"
"306",1,"101162468","Base","front wheel drive","4","Crossover,Luxury,Hybrid","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3457","295","6000",NA,NA
"307",1,"100470010","Luxury","rear wheel drive","4","Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","8","4605","302","5750","300","3250"
"308",1,"100905565","Base","front wheel drive","4","Luxury","Midsize Cars","Midsize","Car","Sedan","Car","6","3496","263","6250","249","4500"
"309",1,"101216526","Sport","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1498","100","6000","98","4000"
"310",1,"200488824","Touring","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1498","100","6000","98","4000"
"311",1,"100463342","i","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1999","148","6500","135","4500"
"312",1,"100786159","i Sport","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1999","148","6500","135","4500"
"313",1,"101148562","i SV","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1999","148","6500","135","4500"
"314",1,"101347652","i SV","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1999","148","6500","135","4500"
"315",1,"101379657","i SV","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1999","148","6500","135","4500"
"316",1,"200439670","i Grand Touring","front wheel drive","4","Hatchback","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1998","155","6000","148","4100"
"317",1,"200703375","s Grand Touring","front wheel drive","4","Hatchback,Performance","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","2488","184","5700","185","3250"
"318",1,"200743768","i Touring","front wheel drive","4","Hatchback","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1998","155","6000","150","4000"
"319",1,"100948233","Sport","front wheel drive","4","N/A","Minivan","Compact","Minivan","Passenger Minivan","Minivan","4","2260","153","6500","148","4500"
"320",1,"200673502","Sport","front wheel drive","4","N/A","Minivan","Compact","Minivan","Passenger Minivan","Minivan","4","2489","157","6000","163","4000"
"321",1,"100463426","i","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2260","160","6000","155","4000"
"322",1,"101395449","i Sport","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2489","170","6000","167","4000"
"323",1,"200428485","i Sport","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","184","5700","185","3250"
"324",1,"200724973","i Sport","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","184","5700","185","3250"
"325",1,"200719669","Touring","front wheel drive","4","Crossover","Compact Cars","Compact","SUV","4dr SUV","SUV","4","1998","146","6000","146","2800"
"326",1,"101384756","Sport","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1997","155","6000","150","4000"
"327",1,"200459297","Grand Touring","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","184","5700","185","3250"
"328",1,"200726399","Touring","all wheel drive","4","Crossover","Small Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","184","5700","185","3250"
"329",1,"100692669","Sport","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2260","244","5000","258","2500"
"330",1,"200441356","Grand Touring","front wheel drive","4","Crossover,Performance","Sport Utility Vehicles","Large","SUV","4dr SUV","SUV","6","3726","273","6250","270","4250"
"331",1,"200442029","Touring","front wheel drive","4","Hatchback,Factory Tuner,Performance","Compact Cars","Compact","Car","4dr Hatchback","Car","4","2261","263","5500","280","3000"
"332",1,"100612897","LX-SV","front wheel drive","4","N/A","Minivan","Compact","Minivan","Passenger Minivan","Minivan","6","2967","200","6200","200","3000"
"333",1,"100933962","SV","rear wheel drive","2","Performance","Two Seaters","Compact","Car","Convertible","Car","4","1992","166","6700","140","5000"
"334",1,"200692015","Sport","rear wheel drive","2","Performance","Two Seaters","Compact","Car","Convertible","Car","4","1998","155","6000","148","4600"
"335",1,"100402023","C230 Kompressor","rear wheel drive","2","Hatchback,Luxury,Performance","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1796","189","5800","192","3500"
"336",1,"101187874","C300 Sport","rear wheel drive","4","Flex Fuel,Luxury","Compact Cars","Midsize","Car","Sedan","Car","6","2996","228","6000","221","2700"
"337",1,"200432339","C250","rear wheel drive","2","Luxury","Compact Cars","Compact","Car","Coupe","Car","4","1796","201","5500","229","2000"
"338",1,"200482166","C250 Luxury","rear wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1796","201","5500","229","2000"
"339",1,"200467379","C300 Luxury","rear wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4",NA,"241","5550","273","1300"
"340",1,"101410564","CLA250","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1991","208","5500","258","1250"
"341",1,"100407580","CLK320","rear wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Convertible","Car","6","3199","215","5700","229","3000"
"342",1,"100954922","CLK350","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","3498","268","6000","258","2400"
"343",1,"101269261","E550","rear wheel drive","2","Luxury,High-Performance","Midsize Cars","Midsize","Car","Convertible","Car","8","5461","382","6000","391","2800"
"344",1,"101400295","E350","rear wheel drive","2","Luxury,High-Performance","Subcompact Cars","Midsize","Car","Coupe","Car","6","3498","302","6500","273","3500"
"345",1,"200459658","E63 AMG 4MATIC","all wheel drive","4","Factory Tuner,Luxury,High-Performance","Midsize Cars","Midsize","Car","Sedan","Car","8","5461","550","5250","531","1750"
"346",1,"101344259","GLK350","rear wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3498","268","6000","258","2400"
"347",1,"101327700","ML350 4MATIC","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3498","302","6500","273","3500"
"348",1,"200486056","ML63 AMG","all wheel drive","4","Crossover,Factory Tuner,Luxury,High-Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","8","5461","518","5250","516","1750"
"349",1,"100553230","SLK280","rear wheel drive","2","Luxury","Two Seaters","Compact","Car","Convertible","Car","6","2996","228","6000","221","2700"
"350",1,"200459791","2500 144 WB Cargo","rear wheel drive","3","Diesel,Luxury","Cargo Vans","Large","Van","Cargo Van","Van","6","2987","188","3800","325","1400"
"351",1,"100849331","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2261","155",NA,"152","4250"
"352",1,"101006609","Premier","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2261","160","6250","156","4250"
"353",1,"100414742","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","115","6000","111","4500"
"354",1,"100595808","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","115","6000","111","4500"
"355",1,"100837390","Base","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1598","118","6000","114","4250"
"356",1,"101016843","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","118","6000","114","4250"
"357",1,"101235883","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","118","6000","114","4250"
"358",1,"101293762","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","121","6000","114","4250"
"359",1,"101395834","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1598","121","6000","114","4250"
"360",1,"200434266","Base","front wheel drive","2","N/A","Mini Compact Cars","Compact","Car","Convertible","Car","4","1598","121","6000","114","4250"
"361",1,"200483476","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","3","1499","134","4500","162","1250"
"362",1,"200673955","John Cooper Works","front wheel drive","2","Hatchback,Factory Tuner,Performance","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1998","228","5200","236","1250"
"363",1,"100961030","Base","front wheel drive","3","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1598","118","6000","114","4250"
"364",1,"101017659","Base","front wheel drive","3","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1598","118","6000","114","4250"
"365",1,"101254342","Base","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1598","121","6000","114","4250"
"366",1,"101395885","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1598","121","6000","114","4250"
"367",1,"200708301","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1598","121","6000","114","4250"
"368",1,"200437418","Base","front wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","4","1598","121","6000","114","4250"
"369",1,"101304843","Base","front wheel drive","2","N/A","Two Seaters","Compact","Car","Convertible","Car","4","1598","121","6000","114","4250"
"370",1,"100543746","GS","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","2378","162","6000","162","4000"
"371",1,"100990383","DE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","152","6000","146","4250"
"372",1,"100874939","2.5 S","front wheel drive","2","N/A","Midsize Cars","Compact","Car","Coupe","Car","4",NA,"175","5600","180","3900"
"373",1,"101047046","2.5 S","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","2488","175","5600","180","3900"
"374",1,"101236304","2.5 S","front wheel drive","2","N/A","Subcompact Cars","Midsize","Car","Coupe","Car","4","2488","175","5600","180","3900"
"375",1,"101404650","2.5","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","182","6000","180","4000"
"376",1,"200698433","2.5","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","182","6000","180","4000"
"377",1,"101047086","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","198","5200","162","2800"
"378",1,"200443261","1.8 S","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1798","122","5200","127","4800"
